longitude,latitude,trace_type
-10033718.003541276,4671428.176490317,racing_line
-10033717.934843808,4671428.416229055,racing_line
-10033717.866169078,4671428.655796252,racing_line
-10033717.797659788,4671428.895219624,racing_line
-10033717.72937325,4671429.134509156,racing_line
-10033717.661636427,4671429.373748809,racing_line
-10033717.594637524,4671429.61299059,racing_line
-10033717.528538544,4671429.852281729,racing_line
-10033717.463466547,4671430.091659848,racing_line
-10033717.39902337,4671430.331000494,racing_line
-10033717.334878337,4671430.570196112,racing_line
-10033717.270948326,4671430.809209507,racing_line
-10033717.207153037,4671431.047998016,racing_line
-10033717.14342911,4671431.286517569,racing_line
-10033717.079741508,4671431.524726817,racing_line
-10033717.016090084,4671431.7625904735,racing_line
-10033716.952510428,4671432.00008151,racing_line
-10033716.889069088,4671432.237182059,racing_line
-10033716.825854309,4671432.47388318,racing_line
-10033716.762964044,4671432.71018384,racing_line
-10033716.700493302,4671432.946089443,racing_line
-10033716.638522614,4671433.1816100655,racing_line
-10033716.577109333,4671433.416758614,racing_line
-10033716.516283058,4671433.6515489435,racing_line
-10033716.455656108,4671433.885887142,racing_line
-10033716.39437979,4671434.119555993,racing_line
-10033716.333289582,4671434.352762543,racing_line
-10033716.27242157,4671434.585543254,racing_line
-10033716.211796775,4671434.8179330155,racing_line
-10033716.151422575,4671435.049964603,racing_line
-10033716.091290548,4671435.2816677075,racing_line
-10033716.031776754,4671435.513156351,racing_line
-10033715.973675648,4671435.744635176,racing_line
-10033715.917190239,4671435.976175562,racing_line
-10033715.86217314,4671436.207748975,racing_line
-10033715.807695754,4671436.439102359,racing_line
-10033715.753712438,4671436.670237066,racing_line
-10033715.700160787,4671436.9011486815,racing_line
-10033715.646972872,4671437.13182891,racing_line
-10033715.594087437,4671437.362268016,racing_line
-10033715.541460332,4671437.592457265,racing_line
-10033715.48907131,4671437.822390916,racing_line
-10033715.436926454,4671438.052067626,racing_line
-10033715.38505634,4671438.281491199,racing_line
-10033715.333510524,4671438.510670731,racing_line
-10033715.282349356,4671438.739620123,racing_line
-10033715.231634423,4671438.968356987,racing_line
-10033715.181418853,4671439.19690099,racing_line
-10033715.131738909,4671439.425271733,racing_line
-10033715.082608305,4671439.65348647,racing_line
-10033715.034015965,4671439.881557949,racing_line
-10033714.98592768,4671440.109492702,racing_line
-10033714.938198663,4671440.337266273,racing_line
-10033714.89082939,4671440.564887017,racing_line
-10033714.843910854,4671440.792380644,racing_line
-10033714.797270771,4671441.019698572,racing_line
-10033714.750882614,4671441.246823842,racing_line
-10033714.704752117,4671441.473743483,racing_line
-10033714.65892217,4671441.700452209,racing_line
-10033714.613471769,4671441.926955001,racing_line
-10033714.568508381,4671442.153268,racing_line
-10033714.524154438,4671442.379417475,racing_line
-10033714.480530245,4671442.6054372005,racing_line
-10033714.437736254,4671442.831364872,racing_line
-10033714.39583755,4671443.057238286,racing_line
-10033714.35485298,4671443.28309195,racing_line
-10033714.314750617,4671443.508954532,racing_line
-10033714.275450137,4671443.734847344,racing_line
-10033714.236831874,4671443.960783768,racing_line
-10033714.198751446,4671444.186769411,racing_line
-10033714.161058087,4671444.412802731,racing_line
-10033714.123614099,4671444.638875984,racing_line
-10033714.086312506,4671444.864976383,racing_line
-10033714.04908958,4671445.091087457,racing_line
-10033714.011929503,4671445.317190504,racing_line
-10033713.974860076,4671445.543265896,racing_line
-10033713.937521629,4671445.769174235,racing_line
-10033713.901031714,4671445.995022349,racing_line
-10033713.865310919,4671446.220811801,racing_line
-10033713.830294417,4671446.446552207,racing_line
-10033713.795939468,4671446.67225858,racing_line
-10033713.761828158,4671446.897860316,racing_line
-10033713.727134436,4671447.123191653,racing_line
-10033713.692763112,4671447.348325616,racing_line
-10033713.658848362,4671447.573264974,racing_line
-10033713.625432253,4671447.798011112,racing_line
-10033713.592574565,4671448.022575388,racing_line
-10033713.560344439,4671448.246977504,racing_line
-10033713.528807588,4671448.471242465,racing_line
-10033713.498012636,4671448.695396975,racing_line
-10033713.467979878,4671448.919466052,racing_line
-10033713.43869448,4671449.143470266,racing_line
-10033713.410105351,4671449.367423803,racing_line
-10033713.382129684,4671449.591333305,racing_line
-10033713.354662478,4671449.815197427,racing_line
-10033713.327589825,4671450.039007015,racing_line
-10033713.3008042,4671450.262745977,racing_line
-10033713.274219714,4671450.486392796,racing_line
-10033713.247784905,4671450.70992277,racing_line
-10033713.221490957,4671450.933310788,racing_line
-10033713.195373802,4671451.15653437,racing_line
-10033713.169718107,4671451.379588545,racing_line
-10033713.144942217,4671451.602482165,racing_line
-10033713.120792558,4671451.825193355,racing_line
-10033713.097004548,4671452.047707897,racing_line
-10033713.073328365,4671452.270020248,racing_line
-10033713.050457634,4671452.492186711,racing_line
-10033713.02842737,4671452.7142284615,racing_line
-10033713.007220171,4671452.936163718,racing_line
-10033712.986766156,4671453.158004614,racing_line
-10033712.9669511,4671453.379755331,racing_line
-10033712.947631728,4671453.601411838,racing_line
-10033712.92865558,4671453.822963137,racing_line
-10033712.909881853,4671454.0443936065,racing_line
-10033712.891199987,4671454.265685868,racing_line
-10033712.872543337,4671454.486823597,racing_line
-10033712.853896081,4671454.7077938095,racing_line
-10033712.835292663,4671454.928588374,racing_line
-10033712.816810291,4671455.149204716,racing_line
-10033712.798555601,4671455.369645817,racing_line
-10033712.780647658,4671455.589919641,racing_line
-10033712.763199838,4671455.810038136,racing_line
-10033712.746303745,4671456.030015865,racing_line
-10033712.730018288,4671456.249868341,racing_line
-10033712.923751537,4671456.4821869815,racing_line
-10033712.70086084,4671456.6892794315,racing_line
-10033712.688484691,4671456.908851458,racing_line
-10033712.676215544,4671457.128251459,racing_line
-10033712.664059486,4671457.347518446,racing_line
-10033712.652006004,4671457.566691209,racing_line
-10033712.640026517,4671457.785808172,racing_line
-10033712.628081493,4671458.004907629,racing_line
-10033712.617075382,4671458.224049411,racing_line
-10033712.606860043,4671458.4431799,racing_line
-10033712.59731678,4671458.6623084005,racing_line
-10033712.588400148,4671458.881454591,racing_line
-10033712.580028959,4671459.100635642,racing_line
-10033712.572097179,4671459.319865284,racing_line
-10033712.564490616,4671459.539153656,racing_line
-10033712.557105385,4671459.758507762,racing_line
-10033712.549864203,4671459.977932167,racing_line
-10033712.542727936,4671460.197429795,racing_line
-10033712.535700716,4671460.417002833,racing_line
-10033712.52882812,4671460.636653664,racing_line
-10033712.52218911,4671460.856385866,racing_line
-10033712.515883071,4671461.076205125,racing_line
-10033712.510013832,4671461.296119814,racing_line
-10033712.504673067,4671461.516141027,racing_line
-10033712.49992595,4671461.73628184,racing_line
-10033712.495801352,4671461.95655581,racing_line
-10033712.492288236,4671462.17697488,racing_line
-10033712.489130434,4671462.397535099,racing_line
-10033712.485940535,4671462.618220529,racing_line
-10033712.483004447,4671462.839047713,racing_line
-10033712.480619365,4671463.060027005,racing_line
-10033712.479066495,4671463.281161114,racing_line
-10033712.477680717,4671463.502391504,racing_line
-10033712.47645057,4671463.723695027,racing_line
-10033712.475409716,4671463.9450516105,racing_line
-10033712.474634614,4671464.166447513,racing_line
-10033712.47423425,4671464.387877655,racing_line
-10033712.474333294,4671464.609346695,racing_line
-10033712.475051789,4671464.830868866,racing_line
-10033712.476485124,4671465.05246685,racing_line
-10033712.478687905,4671465.274169996,racing_line
-10033712.481664315,4671465.496012181,racing_line
-10033712.485366683,4671465.718029391,racing_line
-10033712.489702377,4671465.9402570445,racing_line
-10033712.494548125,4671466.162727049,racing_line
-10033712.499769604,4671466.385464639,racing_line
-10033712.505243305,4671466.608485423,racing_line
-10033712.510876775,4671466.831793116,racing_line
-10033712.516623054,4671467.055378795,racing_line
-10033712.522485826,4671467.2792220395,racing_line
-10033712.528821388,4671467.503246987,racing_line
-10033712.535860006,4671467.7272970155,racing_line
-10033712.543500405,4671467.951384579,racing_line
-10033712.551655099,4671468.175531862,racing_line
-10033712.560268328,4671468.399766853,racing_line
-10033712.569325471,4671468.624119041,racing_line
-10033712.57885197,4671468.848615235,racing_line
-10033712.5889019,4671469.073275915,racing_line
-10033712.598598085,4671469.2980911955,racing_line
-10033712.60794734,4671469.522963345,racing_line
-10033712.617555771,4671469.747829061,racing_line
-10033712.627443314,4671469.97268243,racing_line
-10033712.637664264,4671470.197524933,racing_line
-10033712.648294302,4671470.422365754,racing_line
-10033712.659411315,4671470.647221178,racing_line
-10033712.67107493,4671470.872113222,racing_line
-10033712.683309082,4671471.097067758,racing_line
-10033712.696091034,4671471.322112194,racing_line
-10033712.709348485,4671471.547272643,racing_line
-10033712.722965121,4671471.772570561,racing_line
-10033712.73679353,4671471.998018984,racing_line
-10033712.750673559,4671472.223618744,racing_line
-10033712.764453549,4671472.449355267,racing_line
-10033713.009246599,4671472.65652993,racing_line
-10033713.007694874,4671472.884866642,racing_line
-10033712.813491995,4671473.125917609,racing_line
-10033712.83337869,4671473.350929389,racing_line
-10033712.854535539,4671473.575665234,racing_line
-10033712.876545493,4671473.800136907,racing_line
-10033712.898934579,4671474.024372581,racing_line
-10033712.92119493,4671474.2484158445,racing_line
-10033712.942814782,4671474.472324248,racing_line
-10033712.96331438,4671474.69616746,racing_line
-10033712.982284684,4671474.9200247675,racing_line
-10033713.000483613,4671475.143887965,racing_line
-10033713.020069057,4671475.367633164,racing_line
-10033713.040929295,4671475.591331309,racing_line
-10033713.062859781,4671475.815051541,racing_line
-10033713.085587142,4671476.03885811,racing_line
-10033713.10880034,4671476.26280864,racing_line
-10033713.132183943,4671476.486952819,racing_line
-10033713.155448142,4671476.711330658,racing_line
-10033713.178350624,4671476.935969902,racing_line
-10033713.20070713,4671477.1608827375,racing_line
-10033713.222389424,4671477.386062376,racing_line
-10033713.243312282,4671477.611480074,racing_line
-10033713.263413949,4671477.837082897,racing_line
-10033713.679748867,4671478.01988734,racing_line
-10033713.704872336,4671478.251872802,racing_line
-10033713.655593382,4671478.485181877,racing_line
-10033713.368260883,4671478.734739134,racing_line
-10033713.400297018,4671478.957380968,racing_line
-10033713.433144612,4671479.179288629,racing_line
-10033713.46622852,4671479.400449387,racing_line
-10033713.305784138,4671479.650604853,racing_line
-10033713.199111812,4671479.967193561,racing_line
-10033713.08574608,4671480.239303235,racing_line
-10033714.281833338,4671480.2155175265,racing_line
-10033714.323414959,4671480.457173602,racing_line
-10033714.214713195,4671480.688687049,racing_line
-10033714.09700287,4671480.914536942,racing_line
-10033713.937573299,4671481.138753782,racing_line
-10033713.77366906,4671481.363556778,racing_line
-10033713.819644254,4671481.579911169,racing_line
-10033713.614523116,4671481.855615265,racing_line
-10033713.611670379,4671482.077782596,racing_line
-10033713.654440548,4671482.290472225,racing_line
-10033713.729170877,4671482.499999716,racing_line
-10033713.82180821,4671482.705633669,racing_line
-10033714.050798705,4671482.89319974,racing_line
-10033714.082575493,4671483.114975757,racing_line
-10033714.113864763,4671483.33731575,racing_line
-10033714.145280559,4671483.560088128,racing_line
-10033714.176560756,4671483.783282533,racing_line
-10033714.206623357,4671484.007007431,racing_line
-10033714.235942518,4671484.231209099,racing_line
-10033714.265009154,4671484.455850812,racing_line
-10033714.294306282,4671484.680912404,racing_line
-10033714.324279364,4671484.906388642,racing_line
-10033714.355304167,4671485.132286327,racing_line
-10033714.387655135,4671485.358619844,racing_line
-10033714.421478242,4671485.585404597,racing_line
-10033714.678025095,4671485.775118218,racing_line
-10033714.775766514,4671485.99327386,racing_line
-10033714.534577519,4671486.267301495,racing_line
-10033714.57574483,4671486.49417775,racing_line
-10033714.618089406,4671486.720463315,racing_line
-10033714.834489064,4671486.916148845,racing_line
-10033714.880688056,4671487.1406416865,racing_line
-10033714.753958588,4671487.394070894,racing_line
-10033714.802163836,4671487.616694139,racing_line
-10033714.851494486,4671487.838470871,racing_line
-10033714.90162066,4671488.0595512595,racing_line
-10033714.95218943,4671488.28012143,racing_line
-10033715.002869133,4671488.500397378,racing_line
-10033715.053382207,4671488.720625774,racing_line
-10033714.847063331,4671489.0012708,racing_line
